name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Leno's Plant Farm,"1573 Newt Patterson Rd, Mansfield, TX 76063, USA",32.5745108,-97.1681038,http://www.facebook.com/Lenos-Plant-Farm-1485149305125972/?hc_ref=SEARCH,"establishment, point_of_interest",ChIJTy3VdDphToYR2cbM4gqgr2s,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie's Gardenland,"6700 Z Boaz Pl, Fort Worth, TX 76116, USA",32.723012,-97.4327894,http://www.archiesgardenland.com/,"establishment, food, furniture_store, general_contractor, home_goods_store, point_of_interest, store",ChIJXcFF4NVyToYRg9bLGkS-Upw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Worth Farm Company,"8200 Boat Club Rd, Fort Worth, TX 76179, USA",32.874701,-97.4245849,http://fortworthfarm.com/,"establishment, point_of_interest",ChIJN6JSpqHfTYYRkWhxSTSUVhA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical Greenery,"7421 Blvd 26, North Richland Hills, TX 76180, USA",32.8273795,-97.2239111,https://tropicalgreenery.com/,"establishment, food, point_of_interest, store",ChIJtzCcveN4ToYRKLjFr1gJm6Y,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petting Barn at Fort Worth Zoo,"1989 Colonial Pkwy, Fort Worth, TX 76109, USA",32.7181854,-97.3538665,http://www.fortworthzoo.org/,"establishment, point_of_interest, zoo",ChIJN5fnYChyToYRQuWyIuncIYw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nash Farm,"626 Ball St, Grapevine, TX 76051, USA",32.9343836,-97.0856824,http://www.nashfarm.org/,"establishment, point_of_interest",ChIJ46rrJi4rTIYR3jEYk1ZjK_M,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howell Family Farms,"4016 W Division St, Arlington, TX 76012, USA",32.7306346,-97.1726223,http://www.howellfamilyfarms.com/,"establishment, point_of_interest",ChIJJStsDYR8ToYRRAYo6hrfvZs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Dunham Farm / Dunham Farm Wildlife Park / Petting Zoo,"By Appointment Only, 3501 FM1187, Burleson, TX 76028, USA",32.580189,-97.2850968,https://thedunhamfarm.com/,"establishment, food, park, point_of_interest, zoo",ChIJaRbhVL9oToYR8_NlGrlz1x8,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hope Farm, Inc.","865 E Ramsey Ave, Fort Worth, TX 76104, USA",32.7176475,-97.3195419,http://www.hopefarm.org/,"establishment, point_of_interest",ChIJ6esddbBxToYRHe_wZgv8NIk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conundrum Farms,"5544 Rocky Creek Park Rd, Crowley, TX 76036, USA",32.605429,-97.4454609,https://www.conundrumfarms.com/,"establishment, point_of_interest",ChIJC5jBL_4TToYRNHCvRNV8KDU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powells Family Farm,"8477 Retta Mansfield Rd, Mansfield, TX 76063, USA",32.562376,-97.1780638,Not listed,"establishment, point_of_interest",ChIJyz1aOSthToYRSgWXmfUvTx8,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone's Throw Farm Co,"9560 Crowley Plover Rd, Fort Worth, TX 76126, USA",32.6155621,-97.5321494,http://stonesthrowfarmco.org/,"establishment, food, grocery_or_supermarket, point_of_interest, store",ChIJUbd0UwURToYRtSQN-xRFCUw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFW Organic Growing,"13425 US-287, Fort Worth, TX 76179, USA",32.9731589,-97.4234126,https://dfworganicgrowing.com/,"establishment, point_of_interest, store",ChIJmyefWY_dTYYRHQb5Yn3_C9w,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vital Greens,"4901 Chaps Ave, Fort Worth, TX 76244, USA",32.9017862,-97.2806632,https://www.vitalgreenstx.com/contact-us,"establishment, point_of_interest",ChIJwacvujDYTYYR1I1MBROFeeU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosemont Farms,"8125 Western Hills Blvd, Fort Worth, TX 76108, USA",32.7403919,-97.4591938,Not listed,"establishment, point_of_interest",ChIJF2P8osEMToYRjQs8EwLx16U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camellia Farm Flora,"410 W 7th St Ste 3, Fort Worth, TX 76102, USA",32.7513637,-97.3329539,https://camelliafarmflora.com/,"establishment, florist, point_of_interest, store",ChIJhehrANdxToYRr7jthZ0xPeU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanderson Creek Bonsai,"1634 Stella St, Fort Worth, TX 76104, USA",32.7408975,-97.3049335,http://sandersonbonsai.com/,"establishment, point_of_interest",ChIJe0HU6fxwToYRvAODZ3ScyQk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Plantology,"308 Main St, Fort Worth, TX 76102, USA",32.7554074,-97.3319444,https://www.instagram.com/urban_plantology/,"establishment, point_of_interest",ChIJX4pBbtRxToYR_76SW15sxk4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon Boswell Flowers,"1226 Pennsylvania Ave, Fort Worth, TX 76104, USA",32.7388723,-97.3390924,https://www.gordonboswell.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"establishment, florist, home_goods_store, point_of_interest, store",ChIJ7zudOHBxToYRtTpi6ZgaNlo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backyard Vegetable Garden,"3220 Botanic Garden Blvd, Fort Worth, TX 76107, USA",32.7340933,-97.366398,https://www.fwbg.org/gardens#/the-backyard-vegetable-garden,"establishment, point_of_interest",ChIJaSh2ls5zToYR8qNUQ_ZxiL4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Worth Petting Zoo,"157 E Exchange Ave, Fort Worth, TX 76164, USA",32.7891279,-97.3449319,http://fortworthstockyardsstables.com/,"establishment, point_of_interest, zoo",ChIJeRnWQ6R2ToYRQrHLzTrOT1Q,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egg Farm Road,"Egg Farm Rd, Fort Worth, TX 76244, USA",32.9432884,-97.2578756,Not listed,route,ChIJwWCkulvXTYYRmucihj6c1Lk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hive Riot Honey Company,"8910 Indian Knoll Trail, Keller, TX 76248, USA",32.9142299,-97.2014085,http://www.hiveriothoney.com/,"establishment, point_of_interest",ChIJ923XOovXTYYRvSjmcxZ770E,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavenly Honey,"3801 Glade Rd, Colleyville, TX 76034, USA",32.8815838,-97.1084869,http://www.sfantamaria-dallas.org/,"establishment, point_of_interest",ChIJZ6tTVgB5ToYRpnJtCF9M0iY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Fungus,"3201 E Pioneer Pkwy #9, Arlington, TX 76010, USA",32.7129929,-97.050117,http://www.texasfungus.com/,"establishment, point_of_interest",ChIJkSAcMuF9ToYRN8tQ0GG3sYY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight Mushroom Co.,"5001 FM1187 Ste 250, Burleson, TX 76028, USA",32.5806028,-97.2544954,https://www.midnightmushroomco.com/,"establishment, point_of_interest",ChIJqymgFqFrToYRMq-Bm60IJ2A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggie's Farm,"7654 Retta Mansfield Rd, Mansfield, TX 76063, USA",32.5563,-97.194637,https://www.texasrealfood.com/directory/farms-ranches/maggies-farm/,"establishment, point_of_interest",ChIJ-7RUWzlnToYRO904flY3Oag,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smallside Farm,"2700 N Cooper St, Arlington, TX 76006, USA",32.7807696,-97.1144971,http://www.smallsidefarm.com/,"establishment, point_of_interest, travel_agency",ChIJhXP1-N19ToYRTa9AmSSFJ9M,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Agrilife Ext Tarrant Co,"200 Taylor St Ste 500, Fort Worth, TX 76102, USA",32.7551998,-97.3353365,https://tarrant-tx.tamu.edu/,"establishment, local_government_office, point_of_interest",ChIJ2ygfz0FxToYR4LvX7Of23Nk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quail Haven Urban Farm,,32.75,-97.21,,,,,localharvest.org/quail-haven-urban-farm-M80332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine Mile Farm - Fresh Duck Eggs,"Location: 7190 Nine Mile Bridge Road Fort Worth, TX 76135",32.838466,-97.519703,,,,,localharvest.org/nine-mile-farm-fresh-duck-eggs-M66339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broken Paddle Farm,"Location: Ten Mile Bridge rd Fort Worth, TX 76135-2124",32.8386566,-97.435663,,,,,localharvest.org/broken-paddle-farm-M71748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushroom Street Farms,,32.62,-97.16,,,,,localharvest.org/mushroom-street-farms-M85118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giselle Borges,,32.72,-97.15,,,,,localharvest.org/giselle-borges-M83920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFW Organic Growing,"Location: 10027 Harmon Rd ste 125 Fort Worth, TX 76177-7314",32.920845,-97.3334091,,,,,localharvest.org/dfw-organic-growing-M76552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C&B Fleece Fur and Feathers,"Location: 11429 Ridgeview Circle Ft Worth, TX 76244",32.9413479,-97.2881548,,,,,localharvest.org/c-b-fleece-fur-and-feathers-M32794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32.75945649666582,-97.46064423547308,,,,,,709063190.0,allotments,Tarrant,439.0,8215.0,White Settlement Road,White Settlement,76108.0,"8215 White Settlement Rd, White Settlement, TX 76108, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Saints' Community Garden,,32.740304665658215,-97.39508239571244,,,,,,727660508.0,allotments,Tarrant,439.0,5001.0,Dexter Avenue,Fort Worth,76107.0,"5001 Dexter Ave, Fort Worth, TX 76107, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
