name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Sour Duck Market,"1814 E Martin Luther King Jr Blvd, Austin, TX 78702, USA",30.2798806,-97.7215815,http://sourduckmarket.com/,"establishment, food, point_of_interest, restaurant",ChIJAR7m4ZS1RIYRHB6RITAk13A,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFC Farmers' Market Downtown,"422 Guadalupe St, Austin, TX 78701, USA",30.2673262,-97.7475644,https://sustainablefoodcenter.org/farmers-market/downtown,"establishment, point_of_interest",ChIJXfgdb2XKRIYR2KnmjxmbhQY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Party,"979 Springdale Rd #114A, Austin, TX 78702, USA",30.2637871,-97.6961144,http://www.plantparty.co/,"establishment, point_of_interest, store",ChIJnSEfPPu0RIYR_bU-bx2SbZo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Arboretum,"10000 Research Blvd, Austin, TX 78759, USA",30.3920231,-97.7485456,https://thearboretum.com/,"establishment, point_of_interest, shopping_mall",ChIJxbeDlIDLRIYROilERP-iesw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Quinn Farmers Market,"3837 Simpson Stuart Rd, Dallas, TX 75241, USA",32.6789702,-96.7558858,https://paulquinn.edu/we-me-farm/,"establishment, point_of_interest",ChIJ46B6P9GXToYRSvg_O9nUL6U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmic Pickle,"121 Pickle Rd, Austin, TX 78704, USA",30.226957,-97.7624945,https://www.cosmichospitalitygroup.com/,"bar, cafe, establishment, food, point_of_interest, restaurant, store",ChIJA7CVXZW0RIYRVSZIlvlwJbA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe's Microgreens,"7206 Shelton Rd, Austin, TX 78725, USA",30.2615889,-97.6661205,http://joesmicrogreens.com/,"establishment, point_of_interest",ChIJYSlW6Vm2RIYRLBDVPjq8yMY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bella Verde Farms,"Dripping Springs, TX 78620, USA",30.2050637,-98.197227,Not listed,"establishment, point_of_interest",ChIJE8uoqb9rW4YRadHUTAzaZ-Q,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collins Hydroponic Farm,"943 County Rd 3365, Kempner, TX 76539, USA",31.13334279999999,-98.0004365,Not listed,"establishment, point_of_interest",ChIJId2ZiP-7WoYROCVcmf0XKvU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agua Dulce Austin,"5015 Maufrais Ln, Austin, TX 78744, USA",30.199026,-97.736973,Not listed,"establishment, point_of_interest",ChIJYa_bnIOzRIYR_1sR3bssC1Q,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crisp Farms,"427 Easley Rd, Smithville, TX 78957, USA",29.9666989,-97.2781819,http://www.crispfarms.com/,"establishment, point_of_interest",ChIJNR1A-FqdRIYRJqO3MCTvvTE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TrueHarvest Farms, LLC","111 Trueharvest Wy, Belton, TX 76513, USA",31.0846205,-97.4877426,http://www.trueharvestfarms.com/,"establishment, point_of_interest",ChIJuYR_129BRYYRrPxBTyPIOQo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brite Ideas - Aquaponics, Hydroponics & Organics","130 Ralph Ablanedo Dr Bldg 1, Austin, TX 78748, USA",30.174123,-97.7875115,http://bihydro.com/,"establishment, food, point_of_interest, store",ChIJM0opnb20RIYR15OxVnP8-0Y,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brite Ideas Aquaponics, Hydroponics & Organics","14611 Burnet Rd ste 110, Austin, TX 78728, USA",30.4505799,-97.694337,https://www.bihydro.com/,"establishment, point_of_interest, store",ChIJLbTRe6vLRIYRCzWSdVDTDSs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Texas Green Star, LLC","4122 Cowling Rd, Sanger, TX 76266, USA",33.3213005,-97.1735839,http://www.texasgreenstar.com/,"establishment, point_of_interest",ChIJJV98t2-zTYYRu1SyCH40mD4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abundant Harvest Hydroponics & Organics,"3101 Avenue E, Arlington, TX 76011, USA",32.7571817,-97.0521129,http://www.abhydro.com/,"establishment, point_of_interest, store",ChIJJ-LSKgOHToYRsyQ6k9vLiLE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hort Americas - Wholesale Hydroponic Farming Supply Company in Dallas,"2801 Renee St, Bedford, TX 76021, USA",32.851105,-97.100908,http://hortamericas.com/,"establishment, food, point_of_interest",ChIJ1Qx59tx_ToYR4gLp_420YQM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moonflower Farms & Technology Center,"3805 Fuqua St, Houston, TX 77047, USA",29.6127128,-95.3609035,http://www.moonflowerfarms.com/,"establishment, point_of_interest",ChIJbel5SZaVQIYRhMsTq6NHN-U,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquatic Greens Farm...will soon become Grow On at AG Farm,"2861 FM974, Bryan, TX 77808, USA",30.7149892,-96.3691415,https://www.growonatagfarm.com/,"establishment, point_of_interest",ChIJvwtGal6ARoYRjRkka9hQ5qk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquaflora on Evelyn,"7108 Evelyn Rd, Austin, TX 78747, USA",30.0832166,-97.701344,https://www.aquafloraonevelyn.com/,"establishment, point_of_interest",ChIJ_-C1IACtRIYRwEMzjlvb6I4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertical Growing Systems LLC,"4517 Colorado Crossing, Austin, TX 78731, USA",30.3399376,-97.7783963,https://www.vertgrows.com/,"establishment, food, point_of_interest",ChIJYUQmXtbKRIYR-8ZBb9TNLLg,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Native Roots Farm,"5199-5109 Pony Chase, Austin, TX 78727, USA",30.4222978,-97.7365351,http://nativerootsfarm.com/,"establishment, point_of_interest",ChIJR2BFf1nMRIYRmuYcFUcCoKY,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFF Agriculture,"6700 Co Rd 239, Terrell, TX 75160, USA",32.7621535,-96.3587934,http://breedenfreshfarms.com/,"establishment, point_of_interest",ChIJ302REfhTSYYRMPKOEOwZO7Y,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BV Hydroseeding & Hydromulching,"2021 Guadalupe St, Austin, TX 78705, USA",30.2832127,-97.7417517,http://bvhydroseeding.com/,"establishment, food, point_of_interest",ChIJOauauKu1RIYRKDDTZCLGmsA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATX GROWERS,"13033 Farm to Market Rd 2769 H, Austin, TX 78726, USA",30.4518207,-97.8500636,http://atxgrowers.com/,"establishment, point_of_interest",ChIJ013aVgAzW4YR3UwJhscvgeo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT Microfarm,"215 W 51st St, Austin, TX 78751, USA",30.3146537,-97.7259401,https://utenvironment.org/projects/microfarm/,"establishment, point_of_interest",ChIJz0xU9JO1RIYRb8OHZ3_VHq8,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free Farming Aquaponics,"4155 Box Ranch Rd, Bruceville, TX 76630, USA",31.359985,-97.255024,http://freefarmingaquaponics.com/,"establishment, point_of_interest",ChIJZSvENbt9RYYRqm1mefYUiFE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivero Growers Nursery,"12000 US-290, Austin, TX 78737, USA",30.2120607,-97.967867,http://viverogrowers.com/,"establishment, food, general_contractor, point_of_interest, store",ChIJsYuXlxlGW4YRQ6O-cjJXjyA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Greenhouse at Driftwood,"850 Darden Hill Rd, Driftwood, TX 78619, USA",30.1512031,-98.0390548,https://www.thegreenhousedriftwood.com/,"establishment, point_of_interest",ChIJMQvnW3pEW4YR9q8zXsPDiKA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG Agave,"2105 Ranch Rd 620 N, Austin, TX 78734, USA",30.383972,-97.9423812,https://www.instagram.com/og_agavesplantparadise?igsh=M2tjb21qMXhjdzFr&utm_source=qr,"establishment, point_of_interest",ChIJu1WUtfwxW4YROgd6WvAGUEM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Natural Gardener,"8648 Old Bee Caves Rd, Austin, TX 78735, USA",30.257061,-97.8905333,http://tngaustin.com/,"establishment, point_of_interest, store",ChIJVf6BDZdJW4YRHzeXm7kRY34,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDEN HOUSE BOTANICALS LLC,"9609b David Moore Dr, Austin, TX 78748, USA",30.1728817,-97.8153874,http://edenhousebotanicals.shop/,"establishment, point_of_interest",ChIJRcZmcsNNW4YRR4UVlGlmzIE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far South Wholesale Nursery,"3400 Buck Ln, Del Valle, TX 78617, USA",30.2019597,-97.5299094,https://www.farsouthwholesalenursery.com/,"establishment, point_of_interest, store",ChIJk7D35AFNW4YR_8YxzsBCYoM,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biological Greenhouse (BOT),"205 W 24th St, Austin, TX 78705, USA",30.2872182,-97.7397666,https://facilitiesservices.utexas.edu/buildings/UTM/0097,"establishment, food, point_of_interest",ChIJJxc3N521RIYRrxfsAmRMqGo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biological Sciences Greenhouses (BGH),"103 W 24th St, Austin, TX 78705, USA",30.2870295,-97.7387104,https://facilitiesservices.utexas.edu/buildings/UTM/0100,"establishment, food, point_of_interest",ChIJc8a_15y1RIYRWUdH9eBiHkI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carnivero Carnivorous Plants & Rare Plant Nursery,"13029 Fitzhugh Rd, Austin, TX 78736, USA",30.2328331,-97.9964791,http://www.carnivero.com/,"establishment, point_of_interest",ChIJHZVYoBNLW4YRpTkaXxF8KTI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Native Texas Nursery (Wholesale Only),"16019 Milo Rd, Austin, TX 78725, USA",30.223417,-97.561121,http://www.nativetx.com/,"establishment, point_of_interest",ChIJ25B_dXy5RIYRB4k4cndFKTk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barton Springs Nursery,"3601 Bee Caves Rd, Austin, TX 78746, USA",30.2775073,-97.8056296,http://www.bartonspringsnursery.com/,"establishment, point_of_interest, store",ChIJBYJ1db5KW4YRkcfb3z533ws,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Planet Scapes of Austin,"10807 N FM 620, Austin, TX 78726, USA",30.4477673,-97.830491,http://www.greenplanetscapes.com/,"establishment, general_contractor, point_of_interest, store",ChIJVVUBC07NRIYR1bpev4yM8NE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill Country Water Gardens & Nursery,"1407 N Bell Blvd #7085, Cedar Park, TX 78613, USA",30.5261701,-97.8332462,http://www.hillcountrywatergardens.com/,"establishment, general_contractor, point_of_interest, store",ChIJpdJqcFQsW4YRdhE8FKk-odc,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Rock Garden Center,"901 Sam Bass Rd, Round Rock, TX 78681, USA",30.5166969,-97.6921626,http://www.roundrockgardens.com/,"establishment, point_of_interest, store",ChIJIU2qII_RRIYRR-UlwfStfZo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Austin Succulents,"7310 Sherwood Rd, Austin, TX 78745, USA",30.1923017,-97.7972407,https://eastaustinsucculents.com/,"establishment, point_of_interest",ChIJv4Bo0O5MW4YRcWo9q0EnksQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFW Vertical Farms LLC ( LVLUP MICRO),"7800 Windrose Ave. #200, Plano, TX 75024, USA",33.083161,-96.8258615,https://www.lvlupmicro.com/,"establishment, point_of_interest",ChIJsfs-tcc9TIYRuXCcFbaLg1s,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boterna Vertical Farms,"1512 I-35W Ste #108, Denton, TX 76207, USA",33.1985646,-97.1682651,http://www.boterna.com/,"establishment, point_of_interest",ChIJeQq1sarLTYYRjavIXeSiIk8,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Vertical Farming,"116 Randy Rd, Waxahachie, TX 75165, USA",32.4774247,-96.8025513,Not listed,"establishment, point_of_interest",ChIJI4K3aqDrToYR9Pling03mQI,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cypress Creek Farm,"13629 Farm to Market Rd 2769, Austin, TX 78726, USA",30.4409381,-97.8692465,https://www.miravalresorts.com/austin/experiences/farm-garden,"establishment, point_of_interest",ChIJX4N_h1kzW4YRhXwJFWXrP3o,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sparkle Farm,"9444 Springdale Rd, Austin, TX 78754, USA",30.3384752,-97.6488032,http://thesparklefarm.com/,"establishment, lodging, point_of_interest",ChIJa8hbHVLIRIYROOHezaiPXcQ,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Village Farm Tiny Home community,"8316 Canoga Ave, Austin, TX 78724, USA",30.2843263,-97.6342562,https://villagefarmaustin.com/?utm_source=google&utm_medium=maps,"establishment, point_of_interest",ChIJKSqLIiO3RIYRowAacQzdjNo,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatcher Station Training Farm,"4500 Todd St, Dallas, TX 75210, USA",32.766178,-96.7441991,http://www.restorativefarms.org/,"establishment, point_of_interest",ChIJIUgpTvSjToYRBuHzeEgdWuw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sledd Nursery,"1211 W Lynn St, Austin, TX 78703, USA",30.2802837,-97.7587327,Not listed,"establishment, point_of_interest",ChIJUwvD42u1RIYRdCGYhTMmO3w,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Full Eco Farm for Group Stays,"4018 Clawson Rd, Austin, TX 78704, USA",30.230811,-97.783031,Not listed,"establishment, lodging, point_of_interest",ChIJDc9cA8u0RIYR17q52K6QfWs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revol Greens TX,"9020 E Farm to Market Rd 436, Temple, TX 76501, USA",31.0095394,-97.3128954,http://www.revolgreens.com/,"establishment, point_of_interest",ChIJm3Ydw4gTRYYReph4pvwoZmE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermillion Farms,"2050 Co Rd 453, Coupland, TX 78615, USA",30.4921499,-97.361912,http://vermillion-farms.com/,"establishment, point_of_interest",ChIJS5FZlxbpRIYRhfEU5s4dmrA,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mandalynn Farms, LLC","6222 FM 1105, Georgetown, TX 78626, USA",30.7457837,-97.5987363,http://mandalynnfarms.com/,"establishment, point_of_interest",ChIJbyhkooQnRYYRLx2bzJkvyXU,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talise Microgreens LLC,"17811 Davenport Rd suite 52, Dallas, TX 75252, USA",32.9916954,-96.7947044,Not listed,"establishment, point_of_interest",ChIJG_SzingjTIYRtde756JMl9E,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan & Lou's! Fresh Microgreens,"1107 Omega Ave, Austin, TX 78721, USA",30.2680227,-97.6821118,http://www.eatfreshmicrogreens.com/,"establishment, point_of_interest",ChIJnVmD_MO3RIYRF6ZIp81Z5as,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle Acre Farms,"330 N Bear Creek Rd, Liberty Hill, TX 78642, USA",30.7372175,-97.9316437,https://isleacrefarms.com/,"establishment, point_of_interest",ChIJaxQzV-UrW4YRzEhDnvoSTGE,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin County Farm Fresh Microgreens,"270 Dogwood Acres Ln, Bellville, TX 77418, USA",30.0207591,-96.3127427,http://faithspokenhere.com/,"establishment, point_of_interest, store",ChIJ9S4Aj9WtRoYR83hLpYft-kw,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verdivivo Microgreens,"9301 Old Bee Caves Rd, Austin, TX 78735, USA",30.2588356,-97.9018319,https://www.facebook.com/profile.php?id=61578240995258,"establishment, point_of_interest",ChIJS5dS0NRJW4YRYoGpA6FHlZs,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fertile Foods,"680 Myers Creek Rd, Dripping Springs, TX 78620, USA",30.2730289,-98.1357375,https://linktr.ee/fertilefoods,"establishment, general_contractor, point_of_interest",ChIJkbLDTABrW4YRDAlexqxeE9Q,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFC Farmers' Market at Sunset Valley,"3200 Jones Rd, Austin, TX 78745, USA",30.2311157,-97.8062669,https://sustainablefoodcenter.org/farmers-market/sfc-farmers-market-at-sunset-valley,"establishment, point_of_interest",ChIJgVi2GT5LW4YRIs01sXSA0h4,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHM Microgreens,"5931 Greenville Ave PMB 3054, Dallas, TX 75206, USA",32.8578397,-96.7689155,https://ohmmicrogreens.com/,"establishment, point_of_interest",ChIJn1qHJmqfToYRfSBGcZ6MFGk,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farmshare Austin,"3608 River Rd, Cedar Creek, TX 78612, USA",30.19714579999999,-97.5118821,http://farmshareaustin.org/,"establishment, food, grocery_or_supermarket, point_of_interest, school, store",ChIJaRbuMW28RIYRQn-pviNGE40,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millberg Farm,"737 Opal Ln, Kyle, TX 78640, USA",29.9790486,-97.8895963,http://www.localharvest.org/millberg-farm-M8987,"establishment, point_of_interest",ChIJbXq_641WW4YRoAMTVK2Nf90,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Countryside Farm,"376 Jones Rd, Cedar Creek, TX 78612, USA",30.109474,-97.468733,https://countrysidefarmproducts.wordpress.com/,"establishment, food, point_of_interest, store",ChIJyf_9ksKiRIYRZ2SA0_Fta_k,Pending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
